Unnamed: 0,UnixTime,Row,QuestionKey,Timestamp,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight
823,1680003151.874192,824,2Item7,2023-03-28 17:02:31.874192,1144.0,219.0,1159.0,253.0,-1.0,-1.0,6882.543000000005,594.9031372070312,587.1345825195312,0.588379681110382,0.4949253499507904,0.4316389560699462,0.4934654235839843,0.0,0.0
824,1680003151.8826857,825,2Item7,2023-03-28 17:02:31.882686,1157.0,206.0,1159.0,253.0,-1.0,-1.0,6891.036000000022,594.8365478515625,587.120849609375,0.5885941386222839,0.4949418306350708,0.4317831695079803,0.4934417307376861,0.0,0.0
825,1680003151.8909037,826,2Item7,2023-03-28 17:02:31.890903,1147.0,206.0,1147.0,265.0,3.23162841796875,2.919097900390625,6899.254000000016,594.7727661132812,587.1099243164064,0.5885477066040039,0.4949224889278411,0.431700974702835,0.4934150576591491,0.0,0.0
826,1680003151.899385,827,2Item7,2023-03-28 17:02:31.899385,1159.0,238.0,1152.0,280.0,-1.0,-1.0,6907.734999999986,594.5798950195312,586.9979248046875,0.5885042548179626,0.4949256181716918,0.4317545294761657,0.4934377968311309,0.0,0.0
827,1680003151.9077168,828,2Item7,2023-03-28 17:02:31.907717,1146.0,243.0,1160.0,283.0,-1.0,-1.0,6916.066999999981,594.4239501953125,586.976318359375,0.5887218117713928,0.4949390292167663,0.4318766295909881,0.4934148788452148,0.0,0.0
828,1680003151.9158852,829,2Item7,2023-03-28 17:02:31.915885,1136.0,244.0,1162.0,281.0,2.9063720703125,2.862060546875,6924.234999999986,594.30615234375,586.9750366210938,0.5886754393577575,0.4949236810207366,0.4318242371082305,0.493415892124176,0.0,0.0
829,1680003151.924635,830,2Item7,2023-03-28 17:02:31.924635,1138.0,232.0,1158.0,282.0,-1.0,-1.0,6932.983000000008,594.0634155273438,586.873046875,0.5886362195014953,0.4949077367782592,0.4318725764751434,0.4934223890304565,0.0,0.0
830,1680003151.9325798,831,2Item7,2023-03-28 17:02:31.932580,1136.0,237.0,1173.0,274.0,-1.0,-1.0,6940.929999999993,593.8666381835938,586.858642578125,0.5887850522994995,0.4948911368846893,0.4320301711559295,0.4933719038963317,0.0,0.0
831,1680003151.9411075,832,2Item7,2023-03-28 17:02:31.941108,1130.0,246.0,1174.0,267.0,2.87725830078125,2.835693359375,6949.457999999984,593.692138671875,586.8748168945312,0.5887811779975891,0.4949184954166412,0.4319745898246765,0.4933844804763793,0.0,0.0
832,1680003151.9491343,833,2Item7,2023-03-28 17:02:31.949134,1136.0,244.0,1179.0,249.0,-1.0,-1.0,6957.483999999997,593.419677734375,586.8053588867188,0.5887650251388549,0.4949371814727783,0.4320027232170105,0.4933967292308807,0.0,0.0
833,1680003151.9574468,834,2Item7,2023-03-28 17:02:31.957447,1128.0,253.0,1182.0,252.0,-1.0,-1.0,6965.7970000000205,593.2350463867188,586.8438110351562,0.5889092683792114,0.494948923587799,0.4321919977664947,0.4933538436889648,0.0,0.0
834,1680003151.966077,835,2Item7,2023-03-28 17:02:31.966077,1138.0,258.0,1190.0,257.0,2.884979248046875,3.168075561523437,6974.427000000025,593.1241455078125,586.9111328125,0.5889899134635925,0.4949929118156433,0.4321536421775817,0.4933796525001525,0.0,0.0
835,1680003151.9747863,836,2Item7,2023-03-28 17:02:31.974786,1136.0,248.0,1195.0,284.0,-1.0,-1.0,6983.136999999988,592.9281005859375,586.8834228515625,0.5889893174171447,0.4950314462184906,0.432216852903366,0.4934190511703491,0.0,0.0
836,1680003151.982481,837,2Item7,2023-03-28 17:02:31.982481,1150.0,236.0,1154.0,308.0,-1.0,-1.0,6990.831000000006,592.8255004882812,586.95361328125,0.5892081260681152,0.4950735569000244,0.4323804676532745,0.4934218227863311,0.0,0.0
837,1680003151.9907868,838,2Item7,2023-03-28 17:02:31.990787,1144.0,225.0,1180.0,281.0,2.77740478515625,2.950546264648437,6999.136,592.8090209960938,587.0393676757812,0.58917897939682,0.4950548112392425,0.432332843542099,0.4934001266956329,0.0,0.0
838,1680003151.9995425,839,2Item7,2023-03-28 17:02:31.999542,1145.0,224.0,1167.0,255.0,-1.0,-1.0,7007.892999999982,592.7479858398438,587.022216796875,0.5891560912132263,0.495115727186203,0.4323528110980987,0.4934625625610351,0.0,0.0
839,1680003152.007571,840,2Item7,2023-03-28 17:02:32.007571,1141.0,215.0,1163.0,256.0,-1.0,-1.0,7015.919999999984,592.7843627929688,587.0903930664064,0.5893515348434448,0.4951550066471099,0.4325145184993743,0.4934667348861694,0.0,0.0
840,1680003152.01579,841,2Item7,2023-03-28 17:02:32.015790,1140.0,216.0,1158.0,260.0,2.7457733154296875,2.9332275390625,7024.140000000014,592.8858642578125,587.1640014648438,0.5893340110778807,0.495156317949295,0.4324648678302764,0.4934744238853454,0.0,0.0
841,1680003152.0243597,842,2Item7,2023-03-28 17:02:32.024359,1151.0,276.0,1178.0,254.0,-1.0,-1.0,7032.709000000032,592.9192504882812,587.125,0.5893031358718872,0.4951891303062439,0.432524561882019,0.4935205280780792,0.0,0.0
842,1680003152.032494,843,2Item7,2023-03-28 17:02:32.032494,1147.0,278.0,1152.0,280.0,-1.0,-1.0,7040.843999999983,593.048095703125,587.1621704101562,0.5894629955291748,0.4952413141727447,0.4326560497283935,0.4935227930545806,0.0,0.0
843,1680003152.0408268,844,2Item7,2023-03-28 17:02:32.040827,1147.0,276.0,1152.0,278.0,2.85052490234375,2.98260498046875,7049.177000000025,593.1956176757812,587.197998046875,0.5894460678100585,0.4952432215213775,0.4325812458992004,0.4935437440872192,0.0,0.0
844,1680003152.049334,845,2Item7,2023-03-28 17:02:32.049334,1138.0,241.0,1150.0,280.0,-1.0,-1.0,7057.684000000008,593.2354736328125,587.1218872070312,0.5894220471382141,0.4952577948570251,0.4326195120811462,0.4935852587223053,0.0,0.0
845,1680003152.0581832,846,2Item7,2023-03-28 17:02:32.058183,1159.0,206.0,1170.0,270.0,-1.0,-1.0,7066.533999999985,593.3242797851562,587.1309204101562,0.5895891785621643,0.4953023791313171,0.4327610731124877,0.4935818016529083,0.0,0.0
846,1680003152.0661454,847,2Item7,2023-03-28 17:02:32.066145,1153.0,236.0,1168.0,266.0,2.7965087890625,2.9273223876953125,7074.495999999985,593.4373168945312,587.1519775390625,0.5895554423332214,0.4952593147754669,0.4326889514923095,0.4935547709465026,0.0,0.0
847,1680003152.0743787,848,2Item7,2023-03-28 17:02:32.074379,1162.0,203.0,1170.0,256.0,-1.0,-1.0,7082.728999999992,593.4328002929688,587.0830688476562,0.5894832015037536,0.4952533841133117,0.4327302873134613,0.4935705065727233,0.0,0.0
848,1680003152.0826864,849,2Item7,2023-03-28 17:02:32.082686,1152.0,221.0,1177.0,243.0,-1.0,-1.0,7091.037000000011,593.4599609375,587.1168823242188,0.5896627902984619,0.4952819943428039,0.4328456819057464,0.4935749173164367,0.0,0.0
849,1680003152.0909748,850,2Item7,2023-03-28 17:02:32.090975,1154.0,216.0,1177.0,243.0,2.6681365966796875,2.91339111328125,7099.315999999992,593.489990234375,587.1773071289064,0.589581310749054,0.4951367378234863,0.4327714741230011,0.4935388267040252,0.0,0.0
850,1680003152.0993648,851,2Item7,2023-03-28 17:02:32.099365,1147.0,221.0,1161.0,258.0,-1.0,-1.0,7107.715000000026,593.3845825195312,587.1499633789064,0.5895553231239318,0.4952585995197296,0.4327851831912994,0.4935993254184722,0.0,0.0
851,1680003152.1076126,852,2Item7,2023-03-28 17:02:32.107613,1136.0,234.0,1172.0,256.0,-1.0,-1.0,7115.962,593.3306274414064,587.2274169921875,0.5897485017776489,0.4952667951583862,0.4329228699207305,0.4935668110847473,0.0,0.0
852,1680003152.1158855,853,2Item7,2023-03-28 17:02:32.115886,1129.0,239.0,1171.0,264.0,3.0805816650390625,2.990386962890625,7124.234999999986,593.3058471679688,587.3358764648438,0.5897217392921447,0.4952504634857177,0.4328575730323791,0.4935661256313324,0.0,0.0
853,1680003152.124194,854,2Item7,2023-03-28 17:02:32.124194,1137.0,233.0,1168.0,250.0,-1.0,-1.0,7132.544999999984,593.1595458984375,587.3488159179688,0.5896893143653869,0.4952843487262725,0.4328663051128387,0.4935961663722991,0.0,0.0
854,1680003152.1325126,855,2Item7,2023-03-28 17:02:32.132513,1155.0,285.0,1158.0,247.0,-1.0,-1.0,7140.863000000012,593.0869750976562,587.4566040039064,0.5898350477218627,0.495238572359085,0.4330088198184967,0.4935647547245025,0.0,0.0
855,1680003152.1412537,856,2Item7,2023-03-28 17:02:32.141253,1143.0,239.0,-1.0,-1.0,2.826141357421875,-1.0,7149.603999999992,593.0556640625,-1.0,0.5898469090461731,0.4952078461647033,-1.0,-1.0,0.0,4.0
856,1680003152.1494894,857,2Item7,2023-03-28 17:02:32.149489,1138.0,237.0,1183.0,238.0,-1.0,-1.0,7157.840000000026,592.9182739257812,587.5653686523438,0.5898534059524536,0.4951964318752288,0.4329813122749328,0.493496298789978,0.0,0.0
857,1680003152.1574533,858,2Item7,2023-03-28 17:02:32.157453,1146.0,225.0,1187.0,240.0,-1.0,-1.0,7165.803000000014,592.8515014648438,587.6605834960938,0.590072512626648,0.4951513707637786,0.4331841170787811,0.4934472143650054,0.0,0.0
858,1680003152.16599,859,2Item7,2023-03-28 17:02:32.165990,1131.0,199.0,1177.0,249.0,2.692855834960937,2.94366455078125,7174.341000000015,592.81884765625,587.7725830078125,0.5900902152061462,0.4950817823410034,0.4331367313861846,0.4933798313140869,0.0,0.0
859,1680003152.1740966,860,2Item7,2023-03-28 17:02:32.174097,1147.0,251.0,1175.0,240.0,-1.0,-1.0,7182.446999999986,592.6912841796875,587.7698364257812,0.5900885462760925,0.4949844777584075,0.4332309365272522,0.4933450818061828,0.0,0.0
860,1680003152.1825757,861,2Item7,2023-03-28 17:02:32.182576,1146.0,251.0,1186.0,244.0,-1.0,-1.0,7190.926000000036,592.63525390625,587.8446044921875,0.5903764367103576,0.4950370192527771,0.4334462285041809,0.4932936429977417,0.0,0.0
861,1680003152.190913,862,2Item7,2023-03-28 17:02:32.190913,1146.0,251.0,1185.0,245.0,3.065170288085937,2.994842529296875,7199.261999999988,592.6238403320312,587.9271850585938,0.5904346108436584,0.4949827492237091,0.4334427714347839,0.4932373464107513,0.0,0.0
862,1680003152.199179,863,2Item7,2023-03-28 17:02:32.199179,1134.0,250.0,1189.0,260.0,-1.0,-1.0,7207.52899999998,592.5150756835938,587.8883666992188,0.5905274152755737,0.4949372708797454,0.433572918176651,0.4932203590869903,0.0,0.0
863,1680003152.2074854,864,2Item7,2023-03-28 17:02:32.207485,1137.0,253.0,1171.0,266.0,-1.0,-1.0,7215.835000000021,592.4744873046875,587.9237060546875,0.5908167362213134,0.4949646592140197,0.4338688850402832,0.4931609630584716,0.0,0.0
864,1680003152.2157755,865,2Item7,2023-03-28 17:02:32.215776,1147.0,256.0,1180.0,259.0,2.87677001953125,2.90374755859375,7224.125,592.4763793945312,587.9684448242188,0.5909541845321655,0.4948884844779968,0.4339498877525329,0.4930599331855773,0.0,0.0
865,1680003152.2242892,866,2Item7,2023-03-28 17:02:32.224289,1149.0,241.0,1172.0,261.0,-1.0,-1.0,7232.639000000024,592.3804321289064,587.8919677734375,0.5911145806312561,0.4948585927486419,0.4340998530387878,0.4930387437343597,0.0,0.0
866,1680003152.234641,867,2Item7,2023-03-28 17:02:32.234641,1168.0,209.0,1170.0,256.0,-1.0,-1.0,7242.99099999998,592.3533935546875,587.8981323242188,0.5914978981018066,0.4948641657829284,0.4345371127128601,0.4930179119110107,0.0,0.0
867,1680003152.2408276,868,2Item7,2023-03-28 17:02:32.240828,1153.0,217.0,1170.0,256.0,2.8033905029296875,2.988311767578125,7249.178000000014,592.3680419921875,587.9007568359375,0.5916860699653625,0.4947930872440338,0.4346776604652404,0.4929477274417877,0.0,0.0
868,1680003152.24922,869,2Item7,2023-03-28 17:02:32.249220,1162.0,228.0,1160.0,268.0,-1.0,-1.0,7257.570999999997,592.2833862304688,587.7925415039064,0.5919101238250732,0.4947955012321472,0.4349322021007537,0.4929421544075012,0.0,0.0
869,1680003152.2575245,870,2Item7,2023-03-28 17:02:32.257524,1155.0,247.0,1172.0,262.0,-1.0,-1.0,7265.87400000001,592.2718505859375,587.7652587890625,0.5922995209693908,0.4947897493839263,0.4353485107421875,0.4928427040576934,0.0,0.0
870,1680003152.265953,871,2Item7,2023-03-28 17:02:32.265953,1167.0,247.0,1188.0,253.0,3.0512847900390625,2.8956756591796875,7274.304000000003,592.2990112304688,587.736083984375,0.5924795866012573,0.4947285652160644,0.4354830384254455,0.4928478896617889,0.0,0.0
871,1680003152.2741828,872,2Item7,2023-03-28 17:02:32.274183,1159.0,240.0,1183.0,246.0,-1.0,-1.0,7282.532999999997,592.2425537109375,587.606201171875,0.5926635265350341,0.4946871101856231,0.4356865584850311,0.4928660690784454,0.0,0.0
872,1680003152.28264,873,2Item7,2023-03-28 17:02:32.282640,1134.0,293.0,1185.0,249.0,-1.0,-1.0,7290.989000000001,592.2714233398438,587.5650634765625,0.5929229259490966,0.494561493396759,0.4360291361808776,0.4928285181522369,0.0,0.0
873,1680003152.290763,874,2Item7,2023-03-28 17:02:32.290763,1146.0,267.0,1157.0,254.0,2.8656158447265625,2.8847198486328125,7299.114000000001,592.360107421875,587.5301513671875,0.5930598974227905,0.4944603443145752,0.4360806345939636,0.4927669167518615,0.0,0.0
874,1680003152.299132,875,2Item7,2023-03-28 17:02:32.299132,1157.0,287.0,1181.0,239.0,-1.0,-1.0,7307.481000000031,592.3861083984375,587.4008178710938,0.5931406617164611,0.4944685101509094,0.4361709356307983,0.4927936196327209,0.0,0.0
875,1680003152.3075998,876,2Item7,2023-03-28 17:02:32.307600,1169.0,266.0,1180.0,234.0,-1.0,-1.0,7315.950000000012,592.5172119140625,587.340576171875,0.5932703018188475,0.4943925738334655,0.436331421136856,0.4927768409252166,0.0,0.0
876,1680003152.3158374,877,2Item7,2023-03-28 17:02:32.315837,1156.0,261.0,1184.0,229.0,2.7485504150390625,2.833343505859375,7324.187000000034,592.7236938476562,587.3036499023438,0.59311044216156,0.4942463636398315,0.4361713826656341,0.4927136003971099,0.0,0.0
877,1680003152.3241272,878,2Item7,2023-03-28 17:02:32.324127,1147.0,245.0,1172.0,233.0,-1.0,-1.0,7332.477000000013,592.8453979492188,587.1790161132812,0.5929937362670898,0.4942200183868408,0.4360444247722625,0.4928089082241058,0.0,0.0
878,1680003152.332474,879,2Item7,2023-03-28 17:02:32.332474,1150.0,240.0,1156.0,246.0,-1.0,-1.0,7340.825000000012,593.0521240234375,587.1600341796875,0.5929076075553894,0.4941541850566864,0.4359774589538574,0.4928198456764221,0.0,0.0
879,1680003152.3407755,880,2Item7,2023-03-28 17:02:32.340776,1157.0,242.0,1155.0,249.0,2.609481811523437,2.8830108642578125,7349.125999999988,593.314697265625,587.1453247070312,0.5925495028495787,0.4940288662910461,0.4356025457382202,0.4928014278411865,0.0,0.0
880,1680003152.3491073,881,2Item7,2023-03-28 17:02:32.349107,1154.0,253.0,1162.0,261.0,-1.0,-1.0,7357.457999999984,593.4773559570312,587.0396118164064,0.5921300649642944,0.494012713432312,0.4352626204490661,0.4928687512874603,0.0,0.0
881,1680003152.3574858,882,2Item7,2023-03-28 17:02:32.357486,1153.0,235.0,1179.0,258.0,-1.0,-1.0,7365.835000000021,593.7013549804688,587.0239868164064,0.5919033885002136,0.4940167963504791,0.4349821209907531,0.4928301572799682,0.0,0.0
882,1680003152.365834,883,2Item7,2023-03-28 17:02:32.365834,1158.0,239.0,1170.0,269.0,2.744354248046875,2.936492919921875,7374.184000000008,593.9458618164064,586.9932861328125,0.5913038849830627,0.4939082860946655,0.434387594461441,0.4928991496562957,0.0,0.0
883,1680003152.3741548,884,2Item7,2023-03-28 17:02:32.374155,1159.0,236.0,1172.0,262.0,-1.0,-1.0,7382.505000000003,594.0751342773438,586.8591918945312,0.5907299518585205,0.4938079714775085,0.4338390827178955,0.4929627478122711,0.0,0.0
884,1680003152.382445,885,2Item7,2023-03-28 17:02:32.382445,1148.0,252.0,1165.0,257.0,-1.0,-1.0,7390.794999999983,594.2489624023438,586.8241577148438,0.5902939438819885,0.4937570691108703,0.4333995580673217,0.4929912984371185,0.0,0.0
885,1680003152.39082,886,2Item7,2023-03-28 17:02:32.390820,1142.0,266.0,1166.0,250.0,3.318267822265625,2.86944580078125,7399.17100000003,594.3947143554688,586.7969970703125,0.5896849632263182,0.4936962723731994,0.4327290654182434,0.4930060505867004,0.0,0.0
886,1680003152.3992808,887,2Item7,2023-03-28 17:02:32.399281,1147.0,252.0,1167.0,254.0,-1.0,-1.0,7407.6290000000145,594.413330078125,586.67724609375,0.5889891386032104,0.4936453700065612,0.432058572769165,0.49307182431221,0.0,0.0
887,1680003152.40742,888,2Item7,2023-03-28 17:02:32.407420,1174.0,232.0,1171.0,256.0,-1.0,-1.0,7415.766999999992,594.4558715820312,586.6490478515625,0.5885123610496521,0.4935613572597503,0.4315593540668487,0.4930868744850158,0.0,0.0
888,1680003152.4157376,889,2Item7,2023-03-28 17:02:32.415738,1176.0,221.0,1174.0,261.0,2.8153228759765625,2.9190826416015625,7424.087999999987,594.51953125,586.6314086914064,0.5878825783729553,0.4934410452842712,0.4309209287166595,0.4930348992347717,0.0,0.0
889,1680003152.4240935,890,2Item7,2023-03-28 17:02:32.424093,1181.0,225.0,1180.0,277.0,-1.0,-1.0,7432.441999999983,594.47021484375,586.5103759765625,0.5873022675514221,0.4933696687221527,0.4304434359073638,0.4930715560913085,0.0,0.0
890,1680003152.4324229,891,2Item7,2023-03-28 17:02:32.432423,1190.0,213.0,1188.0,269.0,-1.0,-1.0,7440.772999999986,594.4869995117188,586.4932861328125,0.5870231389999389,0.4933326542377471,0.4301188886165618,0.4930218756198883,0.0,0.0
891,1680003152.4407482,892,2Item7,2023-03-28 17:02:32.440748,1205.0,197.0,1198.0,263.0,2.72991943359375,2.8828277587890625,7449.097999999998,594.5367431640625,586.5211791992188,0.5864882469177246,0.4931917190551757,0.4296291470527648,0.4929932653903961,0.0,0.0
892,1680003152.4491029,893,2Item7,2023-03-28 17:02:32.449103,1162.0,201.0,1198.0,244.0,-1.0,-1.0,7457.45199999999,594.4629516601562,586.4503173828125,0.5861458182334899,0.4931934177875518,0.4292934238910675,0.4930141568183898,0.0,0.0
893,1680003152.4575124,894,2Item7,2023-03-28 17:02:32.457512,1162.0,201.0,1182.0,269.0,-1.0,-1.0,7465.862000000023,594.469970703125,586.5095825195312,0.5860461592674255,0.4931685030460357,0.4291697740554809,0.4929423332214355,0.0,0.0
894,1680003152.465915,895,2Item7,2023-03-28 17:02:32.465915,1183.0,212.0,1186.0,273.0,2.8386383056640625,3.3444061279296875,7474.265000000014,594.5086059570312,586.6087036132812,0.5856867432594299,0.4930672049522399,0.4288631379604339,0.4929650723934173,0.0,0.0
895,1680003152.4740994,896,2Item7,2023-03-28 17:02:32.474099,1182.0,223.0,1178.0,274.0,-1.0,-1.0,7482.450000000012,594.4263916015625,586.5863647460938,0.5855481028556823,0.4930504560470581,0.4287336766719818,0.4929713308811187,0.0,0.0
896,1680003152.482458,897,2Item7,2023-03-28 17:02:32.482458,1165.0,245.0,1194.0,251.0,-1.0,-1.0,7490.809000000008,594.4457397460938,586.67333984375,0.5856677889823912,0.4931298494338989,0.4287942349910736,0.4929853379726409,0.0,0.0
897,1680003152.490778,898,2Item7,2023-03-28 17:02:32.490778,1170.0,231.0,1182.0,264.0,2.65887451171875,3.0033111572265625,7499.1290000000145,594.487060546875,586.7486572265625,0.5855702757835388,0.4930443465709686,0.4286997318267822,0.4929891228675842,0.0,0.0
898,1680003152.499127,899,2Item7,2023-03-28 17:02:32.499127,1179.0,222.0,1199.0,254.0,-1.0,-1.0,7507.476000000024,594.4156494140625,586.7064819335938,0.5855212211608886,0.4930766522884368,0.4287657737731933,0.4929993748664856,0.0,0.0
899,1680003152.5076208,900,2Item7,2023-03-28 17:02:32.507621,1171.0,232.0,1175.0,276.0,-1.0,-1.0,7515.968999999984,594.3939819335938,586.773681640625,0.5857829451560974,0.493124634027481,0.4289824366569519,0.493008404970169,0.0,0.0
900,1680003152.5159073,901,2Item7,2023-03-28 17:02:32.515907,1176.0,233.0,1190.0,258.0,2.68170166015625,2.787094116210937,7524.258000000031,594.3531494140625,586.853271484375,0.5858519077301025,0.4931892454624176,0.4290412664413452,0.4930060505867004,0.0,0.0
901,1680003152.524137,902,2Item7,2023-03-28 17:02:32.524137,1192.0,192.0,1198.0,278.0,-1.0,-1.0,7532.4860000000335,594.1591796875,586.8059692382812,0.5860185623168945,0.493347942829132,0.4292159676551818,0.493035614490509,0.0,0.0
902,1680003152.5324273,903,2Item7,2023-03-28 17:02:32.532427,1202.0,205.0,1219.0,262.0,-1.0,-1.0,7540.77799999999,594.001953125,586.8124389648438,0.586302101612091,0.4933909475803375,0.4295375943183898,0.4930179417133331,0.0,0.0
903,1680003152.5407746,904,2Item7,2023-03-28 17:02:32.540775,1196.0,203.0,1211.0,269.0,2.662811279296875,2.875091552734375,7549.12400000001,593.906494140625,586.8286743164064,0.5864456295967102,0.4934733808040618,0.4296363592147827,0.4930420517921447,0.0,0.0
904,1680003152.5490773,905,2Item7,2023-03-28 17:02:32.549077,1210.0,230.0,1198.0,268.0,-1.0,-1.0,7557.427000000025,593.6876220703125,586.718505859375,0.5866670608520507,0.4936700165271759,0.4298376441001892,0.4930770397186279,0.0,0.0
905,1680003152.557408,906,2Item7,2023-03-28 17:02:32.557408,1208.0,229.0,1194.0,263.0,-1.0,-1.0,7565.75900000002,593.5816040039064,586.6964111328125,0.5870288610458374,0.4938003718852996,0.4301931858062744,0.4931012690067291,0.0,0.0
906,1680003152.5658193,907,2Item7,2023-03-28 17:02:32.565819,1208.0,229.0,1197.0,269.0,2.878326416015625,2.874725341796875,7574.1689999999935,593.5633544921875,586.6964721679688,0.5871645808219909,0.4938165843486785,0.4303393959999084,0.4930460155010223,0.0,0.0
907,1680003152.5741494,908,2Item7,2023-03-28 17:02:32.574149,1192.0,228.0,1200.0,260.0,-1.0,-1.0,7582.5,593.4591064453125,586.5798950195312,0.5873181819915771,0.4939913749694824,0.4305278956890106,0.493127167224884,0.0,0.0
908,1680003152.5824368,909,2Item7,2023-03-28 17:02:32.582437,1154.0,263.0,1182.0,256.0,-1.0,-1.0,7590.787000000011,593.4558715820312,586.5637817382812,0.5876497626304626,0.4940829873085022,0.430813729763031,0.4931161701679229,0.0,0.0
909,1680003152.59079,910,2Item7,2023-03-28 17:02:32.590790,1180.0,243.0,1183.0,256.0,2.638946533203125,2.927093505859375,7599.140000000014,593.5283203125,586.5761108398438,0.587693452835083,0.4939852952957153,0.4309194982051849,0.4930223822593689,0.0,0.0
910,1680003152.5990877,911,2Item7,2023-03-28 17:02:32.599088,1187.0,252.0,1182.0,267.0,-1.0,-1.0,7607.438000000023,593.5159301757812,586.4846801757812,0.5878313183784484,0.4941272437572479,0.4310758113861084,0.493026852607727,0.0,0.0
911,1680003152.6076255,912,2Item7,2023-03-28 17:02:32.607625,1199.0,236.0,1191.0,262.0,-1.0,-1.0,7615.973999999987,593.6116943359375,586.491943359375,0.5880376100540161,0.4941245913505554,0.4312829673290252,0.4929490983486175,0.0,0.0
912,1680003152.6157734,913,2Item7,2023-03-28 17:02:32.615773,1169.0,234.0,1192.0,257.0,2.7928924560546875,2.864990234375,7624.12400000001,593.7613525390625,586.541015625,0.5880796909332275,0.4941855072975158,0.431297481060028,0.4929513931274414,0.0,0.0
913,1680003152.624128,914,2Item7,2023-03-28 17:02:32.624128,1171.0,234.0,1184.0,264.0,-1.0,-1.0,7632.477000000013,593.823486328125,586.5086669921875,0.5880539417266845,0.4942044913768768,0.4313721656799316,0.4929341077804565,0.0,0.0
914,1680003152.632403,915,2Item7,2023-03-28 17:02:32.632403,1163.0,234.0,1197.0,274.0,-1.0,-1.0,7640.753000000025,593.9406127929688,586.5741577148438,0.5881464481353759,0.4942327141761779,0.4315128326416015,0.49290531873703,0.0,0.0
915,1680003152.6407683,916,2Item7,2023-03-28 17:02:32.640769,1157.0,253.0,1198.0,281.0,2.8686065673828125,2.9362335205078125,7649.119000000006,594.0967407226562,586.6673583984375,0.5881649255752563,0.4942728579044342,0.43147012591362,0.4929369986057281,0.0,0.0
916,1680003152.649071,917,2Item7,2023-03-28 17:02:32.649071,1157.0,258.0,1206.0,285.0,-1.0,-1.0,7657.419999999983,594.1239013671875,586.6591186523438,0.588141918182373,0.4943600296974182,0.4314799606800079,0.4929964840412139,0.0,0.0
917,1680003152.6574216,918,2Item7,2023-03-28 17:02:32.657422,1171.0,246.0,1186.0,281.0,-1.0,-1.0,7665.771999999997,594.1957397460938,586.7503051757812,0.5882818698883056,0.4944007098674774,0.4315783977508544,0.4930089712142944,0.0,0.0
918,1680003152.6658058,919,2Item7,2023-03-28 17:02:32.665806,1176.0,223.0,1190.0,271.0,3.431854248046875,2.8079833984375,7674.15299999999,594.2753295898438,586.87158203125,0.588241159915924,0.4943918287754058,0.4315045773983001,0.493024468421936,0.0,0.0
919,1680003152.6740582,920,2Item7,2023-03-28 17:02:32.674058,1169.0,217.0,1190.0,239.0,-1.0,-1.0,7682.407999999997,594.2821655273438,586.9122314453125,0.5881974101066589,0.4944202601909637,0.43149995803833,0.4930503666400909,0.0,0.0
920,1680003152.6823924,921,2Item7,2023-03-28 17:02:32.682392,1165.0,223.0,1190.0,239.0,-1.0,-1.0,7690.7420000000275,594.3768920898438,587.0567626953125,0.5883027911186218,0.4944134652614593,0.4316039085388183,0.4930342137813568,0.0,0.0
921,1680003152.690802,922,2Item7,2023-03-28 17:02:32.690802,1166.0,228.0,1194.0,260.0,2.826690673828125,2.9351043701171875,7699.152000000003,594.52294921875,587.2208251953125,0.588270366191864,0.4943965971469879,0.4315374791622161,0.4930202364921569,0.0,0.0
922,1680003152.6996517,923,2Item7,2023-03-28 17:02:32.699651,1165.0,230.0,1192.0,266.0,-1.0,-1.0,7708.001999999978,594.587158203125,587.2824096679688,0.5882207751274108,0.4943896830081939,0.4315415918827056,0.4930135607719421,0.0,0.0
923,1680003152.7074826,924,2Item7,2023-03-28 17:02:32.707483,1164.0,221.0,1193.0,266.0,-1.0,-1.0,7715.831999999995,594.7432861328125,587.4312133789064,0.5883802771568298,0.4944030344486236,0.4317159950733184,0.492946833372116,0.0,0.0
924,1680003152.7158551,925,2Item7,2023-03-28 17:02:32.715855,1166.0,213.0,1198.0,262.0,2.6739654541015625,2.906219482421875,7724.204000000027,594.9432983398438,587.5872802734375,0.5883483290672302,0.4943327009677887,0.4316539168357849,0.492934912443161,0.0,0.0
925,1680003152.724073,926,2Item7,2023-03-28 17:02:32.724073,1181.0,238.0,1195.0,270.0,-1.0,-1.0,7732.423999999998,595.048583984375,587.6356201171875,0.5883268117904663,0.494348406791687,0.4317029416561126,0.4929202795028686,0.0,0.0
926,1680003152.7324882,927,2Item7,2023-03-28 17:02:32.732488,1177.0,264.0,1173.0,276.0,-1.0,-1.0,7740.837999999987,595.2237548828125,587.7664184570312,0.5884605646133422,0.4942827820777893,0.4318816661834716,0.492913544178009,0.0,0.0
927,1680003152.7408605,928,2Item7,2023-03-28 17:02:32.740860,1175.0,265.0,1177.0,281.0,2.884124755859375,2.9624176025390625,7749.211000000009,595.4241333007812,587.897216796875,0.5885010957717896,0.4943420588970184,0.4318376779556274,0.4928783476352691,0.0,0.0
